'Price'; 'Minutes to metro'; 'Number of rooms'; 'Area'; 'Floor'
15528071.0; 16.0; 2.0; 66.73; 3.0
15700000.0; 16.0; 1.0; 42.2; 15.0
15700000.0; 16.0; 1.0; 40.0; 12.0
15882000.0; 16.0; 3.0; 69.9; 6.0
15950000.0; 16.0; 2.0; 47.3; 23.0
15950000.0; 16.0; 4.0; 62.3; 5.0
15990000.0; 16.0; 2.0; 47.3; 14.0
15993564.0; 16.0; 3.0; 74.07; 8.0
15999000.0; 16.0; 2.0; 51.7; 5.0
16000000.0; 16.0; 1.0; 45.4; 7.0
16000000.0; 16.0; 2.0; 50.0; 20.0
16100000.0; 16.0; 3.0; 60.0; 2.0
16200000.0; 16.0; 1.0; 41.0; 8.0
16200000.0; 16.0; 3.0; 75.6; 17.0
16300000.0; 16.0; 1.0; 39.1; 5.0
16400000.0; 16.0; 0.0; 29.0; 10.0
16410000.0; 16.0; 1.0; 41.3; 10.0
16500000.0; 16.0; 1.0; 37.7; 14.0
16500000.0; 16.0; 1.0; 40.7; 11.0
16500000.0; 16.0; 3.0; 64.0; 11.0
16500000.0; 16.0; 3.0; 62.0; 6.0
16530000.0; 16.0; 2.0; 38.2; 1.0
16700000.0; 16.0; 2.0; 52.4; 9.0
16750000.0; 16.0; 2.0; 52.6; 6.0
16799000.0; 16.0; 3.0; 75.5; 4.0
16989468.0; 16.0; 4.0; 85.7; 11.0
16990000.0; 16.0; 4.0; 82.0; 2.0
17000000.0; 16.0; 2.0; 55.4; 12.0
17000000.0; 16.0; 3.0; 70.0; 5.0
17058350.0; 16.0; 4.0; 109.7; 5.0
17098860.0; 16.0; 6.0; 31.0; 25.0
17100000.0; 16.0; 0.0; 33.0; 8.0
17300000.0; 16.0; 2.0; 53.6; 9.0
17300000.0; 16.0; 3.0; 65.0; 5.0
17400000.0; 16.0; 2.0; 57.1; 13.0
17500000.0; 16.0; 2.0; 49.0; 2.0
17500000.0; 16.0; 4.0; 65.0; 7.0
17600000.0; 16.0; 2.0; 53.0; 6.0
17650000.0; 16.0; 3.0; 61.0; 4.0
17950000.0; 16.0; 3.0; 76.1; 4.0
18000000.0; 16.0; 1.0; 34.5; 28.0
18000000.0; 16.0; 2.0; 60.5; 16.0
18000000.0; 16.0; 2.0; 63.0; 10.0
18000000.0; 16.0; 3.0; 76.0; 11.0
18108080.0; 16.0; 3.0; 92.2; 3.0
18200000.0; 16.0; 2.0; 60.2; 11.0
18200000.0; 16.0; 2.0; 63.0; 23.0
18200000.0; 16.0; 3.0; 62.0; 7.0
18350000.0; 16.0; 2.0; 54.1; 14.0
18500000.0; 16.0; 2.0; 60.0; 8.0
18500000.0; 16.0; 2.0; 38.4; 17.0
18500000.0; 16.0; 3.0; 77.0; 7.0
18650000.0; 16.0; 3.0; 60.0; 3.0
18822228.0; 16.0; 3.0; 94.17; 4.0
18900000.0; 16.0; 2.0; 58.3; 5.0
19000000.0; 16.0; 1.0; 38.1; 23.0
19000000.0; 16.0; 2.0; 43.4; 11.0
19100000.0; 16.0; 2.0; 60.9; 9.0
19125000.0; 16.0; 6.0; 36.0; 10.0
19400000.0; 16.0; 3.0; 64.0; 8.0
19500000.0; 16.0; 2.0; 63.0; 2.0
19500000.0; 16.0; 3.0; 90.0; 6.0
19600000.0; 16.0; 2.0; 63.0; 16.0
19700000.0; 16.0; 2.0; 60.5; 9.0
19700000.0; 16.0; 3.0; 69.0; 4.0
19800000.0; 16.0; 1.0; 43.0; 2.0
19900000.0; 16.0; 2.0; 60.9; 9.0
19900000.0; 16.0; 2.0; 55.0; 13.0
19919655.0; 16.0; 3.0; 94.5; 17.0
20000000.0; 16.0; 2.0; 59.0; 17.0
20000000.0; 16.0; 3.0; 61.0; 31.0
20029380.0; 16.0; 3.0; 92.6; 19.0
20152980.0; 16.0; 3.0; 92.7; 3.0
20342989.0; 16.0; 1.0; 45.7; 12.0
20500000.0; 16.0; 1.0; 43.2; 9.0
20500000.0; 16.0; 2.0; 50.3; 20.0
20900000.0; 16.0; 2.0; 40.1; 6.0
20986800.0; 16.0; 2.0; 62.2; 17.0
21000000.0; 16.0; 3.0; 68.8; 19.0
21000000.0; 16.0; 3.0; 65.0; 10.0
21000000.0; 16.0; 4.0; 81.0; 1.0
21500000.0; 16.0; 1.0; 43.0; 2.0
21500000.0; 16.0; 3.0; 66.8; 12.0
21500000.0; 16.0; 3.0; 63.0; 18.0
21700000.0; 16.0; 2.0; 56.4; 5.0
21900000.0; 16.0; 2.0; 46.3; 4.0
22000000.0; 16.0; 2.0; 60.0; 22.0
22000000.0; 16.0; 3.0; 78.2; 8.0
22500000.0; 16.0; 3.0; 74.8; 4.0
22500000.0; 16.0; 3.0; 70.0; 8.0
22500000.0; 16.0; 3.0; 72.0; 4.0
22950000.0; 16.0; 3.0; 87.1; 17.0
22999000.0; 16.0; 4.0; 73.2; 2.0
23000000.0; 16.0; 1.0; 43.0; 7.0
23000000.0; 16.0; 1.0; 43.0; 3.0
23000000.0; 16.0; 3.0; 80.0; 2.0
23000000.0; 16.0; 3.0; 68.9; 8.0
23000000.0; 16.0; 3.0; 58.8; 6.0
23000000.0; 16.0; 0.0; 46.4; 9.0
23500000.0; 16.0; 2.0; 56.0; 16.0
23500000.0; 16.0; 3.0; 82.0; 14.0
23500000.0; 16.0; 4.0; 96.0; 13.0
23800000.0; 16.0; 3.0; 65.0; 16.0
24000000.0; 16.0; 3.0; 75.5; 4.0
24000000.0; 16.0; 3.0; 70.0; 16.0
24500000.0; 16.0; 3.0; 76.4; 8.0
24851960.0; 16.0; 1.0; 39.1; 2.0
25000000.0; 16.0; 4.0; 116.0; 2.0
25500000.0; 16.0; 1.0; 54.1; 7.0
25500000.0; 16.0; 3.0; 63.6; 10.0
26000000.0; 16.0; 2.0; 58.8; 22.0
26000000.0; 16.0; 4.0; 121.0; 2.0
26500000.0; 16.0; 3.0; 69.8; 2.0
26707400.0; 16.0; 1.0; 41.0; 20.0
27000000.0; 16.0; 4.0; 107.2; 14.0
27060879.0; 16.0; 2.0; 61.7; 6.0
27300000.0; 16.0; 3.0; 82.5; 17.0
27400000.0; 16.0; 2.0; 69.0; 3.0
27500000.0; 16.0; 2.0; 64.5; 6.0
27800000.0; 16.0; 3.0; 73.6; 15.0
28000000.0; 16.0; 2.0; 67.6; 12.0
28900000.0; 16.0; 2.0; 89.0; 9.0
28900000.0; 16.0; 4.0; 89.0; 8.0
29000000.0; 16.0; 3.0; 77.2; 3.0
29000000.0; 16.0; 3.0; 92.4; 20.0
29000000.0; 16.0; 3.0; 81.0; 8.0
29210815.0; 16.0; 2.0; 58.0; 4.0
29670742.0; 16.0; 2.0; 58.3; 9.0
29700000.0; 16.0; 3.0; 77.9; 2.0
29900000.0; 16.0; 2.0; 68.0; 6.0
29990000.0; 16.0; 4.0; 121.0; 7.0
30800000.0; 16.0; 4.0; 91.3; 2.0
30990000.0; 16.0; 2.0; 58.6; 3.0
31616040.0; 16.0; 2.0; 48.7; 6.0
32443000.0; 16.0; 3.0; 81.3; 8.0
33000000.0; 16.0; 2.0; 63.0; 9.0
33000000.0; 16.0; 4.0; 76.8; 2.0
34000000.0; 16.0; 5.0; 116.0; 2.0
34468676.0; 16.0; 5.0; 187.8; 2.0
34990000.0; 16.0; 4.0; 82.0; 3.0
35000000.0; 16.0; 3.0; 70.0; 5.0
35000000.0; 16.0; 3.0; 71.0; 13.0
35500000.0; 16.0; 3.0; 90.0; 1.0
35990000.0; 16.0; 4.0; 130.0; 13.0
36000000.0; 16.0; 4.0; 108.0; 20.0
37000000.0; 16.0; 3.0; 86.4; 10.0
37502220.0; 16.0; 4.0; 137.1; 5.0
37950000.0; 16.0; 5.0; 147.0; 3.0
38000000.0; 16.0; 3.0; 110.0; 19.0
38326230.0; 16.0; 2.0; 72.3; 14.0
38657606.0; 16.0; 3.0; 86.4; 10.0
38972930.0; 16.0; 3.0; 79.4; 9.0
39000000.0; 16.0; 3.0; 114.7; 25.0
39395600.0; 16.0; 3.0; 74.5; 17.0
40000000.0; 16.0; 3.0; 134.0; 18.0
40990000.0; 16.0; 2.0; 72.0; 6.0
41760000.0; 16.0; 3.0; 80.3; 12.0
42000000.0; 16.0; 4.0; 114.5; 3.0
42150000.0; 16.0; 3.0; 84.3; 9.0
43000000.0; 16.0; 2.0; 84.7; 11.0
43999387.0; 16.0; 3.0; 79.5; 23.0
45870000.0; 16.0; 4.0; 115.5; 18.0
46500000.0; 16.0; 6.0; 187.0; 9.0
48057113.0; 16.0; 4.0; 110.5; 19.0
48888888.0; 16.0; 4.0; 111.0; 12.0
48900000.0; 16.0; 5.0; 158.0; 8.0
50990000.0; 16.0; 2.0; 127.7; 18.0
51900000.0; 16.0; 4.0; 150.0; 22.0
52452400.0; 16.0; 1.0; 52.4; 11.0
52877241.0; 16.0; 4.0; 104.2; 23.0
53000000.0; 16.0; 4.0; 124.4; 5.0
53000000.0; 16.0; 4.0; 139.0; 4.0
53000000.0; 16.0; 4.0; 143.0; 17.0
54000000.0; 16.0; 4.0; 118.7; 11.0
54500000.0; 16.0; 4.0; 132.0; 22.0
54557930.0; 16.0; 4.0; 104.3; 25.0
55000000.0; 16.0; 3.0; 91.0; 13.0
55000000.0; 16.0; 3.0; 91.0; 13.0
56000000.0; 16.0; 3.0; 146.0; 11.0
57000000.0; 16.0; 4.0; 143.0; 11.0
58103220.0; 16.0; 4.0; 110.7; 18.0
59000000.0; 16.0; 3.0; 124.0; 25.0
60000000.0; 16.0; 4.0; 149.6; 6.0
61999999.0; 16.0; 5.0; 138.0; 33.0
62000000.0; 16.0; 4.0; 150.8; 18.0
63000000.0; 16.0; 4.0; 151.4; 26.0
65000000.0; 16.0; 4.0; 151.0; 18.0
65000000.0; 16.0; 4.0; 150.8; 18.0
67000000.0; 16.0; 4.0; 151.4; 26.0
67405020.0; 16.0; 4.0; 110.9; 21.0
69900000.0; 16.0; 4.0; 123.0; 16.0
70397000.0; 16.0; 4.0; 123.0; 16.0
71603400.0; 16.0; 4.0; 104.5; 30.0
72100000.0; 16.0; 4.0; 105.0; 27.0
72100000.0; 16.0; 4.0; 105.0; 27.0
72500000.0; 16.0; 4.0; 115.0; 3.0
74000000.0; 16.0; 3.0; 114.0; 6.0
78500000.0; 16.0; 4.0; 132.9; 7.0
78500000.0; 16.0; 4.0; 132.9; 7.0
79900000.0; 16.0; 4.0; 137.6; 8.0
79900000.0; 16.0; 4.0; 137.6; 8.0
82400000.0; 16.0; 4.0; 110.0; 1.0
82400000.0; 16.0; 4.0; 110.0; 1.0
85000000.0; 16.0; 4.0; 186.0; 35.0
85000000.0; 16.0; 4.0; 186.0; 35.0
86000000.0; 16.0; 5.0; 165.0; 12.0
89841628.0; 16.0; 2.0; 101.6; 10.0
90000000.0; 16.0; 4.0; 121.5; 16.0
90000000.0; 16.0; 4.0; 148.6; 2.0
92000000.0; 16.0; 5.0; 226.2; 7.0
92000000.0; 16.0; 5.0; 226.2; 7.0
108000000.0; 16.0; 4.0; 180.0; 18.0
115000000.0; 16.0; 3.0; 95.7; 3.0
115000000.0; 16.0; 3.0; 95.7; 3.0
120000000.0; 16.0; 4.0; 225.0; 5.0
120000000.0; 16.0; 4.0; 225.0; 5.0
130000000.0; 16.0; 4.0; 203.4; 10.0
130000000.0; 16.0; 5.0; 370.0; 21.0
130000000.0; 16.0; 4.0; 203.4; 10.0
130000000.0; 16.0; 5.0; 370.0; 21.0
130000000.0; 16.0; 6.0; 222.0; 1.0
138000000.0; 16.0; 3.0; 114.2; 3.0
147000000.0; 16.0; 3.0; 150.5; 10.0
176400000.0; 16.0; 4.0; 195.2; 5.0
176400000.0; 16.0; 4.0; 195.2; 5.0
177651032.0; 16.0; 3.0; 172.3; 11.0
190612500.0; 16.0; 5.0; 221.0; 11.0
249990137.0; 16.0; 5.0; 236.7; 12.0
260000000.0; 16.0; 5.0; 582.0; 21.0
260000000.0; 16.0; 5.0; 582.0; 21.0
260551090.0; 16.0; 5.0; 250.4; 11.0
330000000.0; 16.0; 5.0; 202.0; 5.0
330000000.0; 16.0; 5.0; 202.0; 5.0
3050000.0; 17.0; 0.0; 14.0; 2.0
3050000.0; 17.0; 0.0; 13.0; 2.0
3100000.0; 17.0; 0.0; 13.0; 2.0
3100000.0; 17.0; 0.0; 13.0; 2.0
3650000.0; 17.0; 0.0; 11.0; 1.0
3650000.0; 17.0; 0.0; 12.0; 1.0
3650000.0; 17.0; 0.0; 11.0; 1.0
3650000.0; 17.0; 0.0; 11.0; 1.0
3650000.0; 17.0; 0.0; 11.0; 1.0
3650000.0; 17.0; 0.0; 12.0; 1.0
3651000.0; 17.0; 0.0; 11.0; 1.0
3950000.0; 17.0; 0.0; 11.0; 1.0
4599000.0; 17.0; 0.0; 24.0; 6.0
4996850.0; 17.0; 0.0; 27.0; 9.0
4999998.0; 17.0; 0.0; 13.0; 1.0
5050000.0; 17.0; 0.0; 26.0; 1.0
5100000.0; 17.0; 0.0; 13.0; 1.0
5100000.0; 17.0; 0.0; 14.0; 1.0
5100000.0; 17.0; 0.0; 13.0; 1.0
5100000.0; 17.0; 0.0; 13.0; 1.0
5140000.0; 17.0; 0.0; 17.0; 6.0
5150000.0; 17.0; 0.0; 17.0; 6.0
5450000.0; 17.0; 0.0; 17.0; 6.0
5707716.0; 17.0; 6.0; 21.0; 4.0
5800000.0; 17.0; 0.0; 21.0; 1.0
5900000.0; 17.0; 0.0; 15.0; 4.0
5900000.0; 17.0; 0.0; 15.0; 4.0
5950000.0; 17.0; 0.0; 17.0; 6.0
6000000.0; 17.0; 0.0; 24.0; 6.0
6016400.0; 17.0; 1.0; 33.8; 8.0
6016400.0; 17.0; 1.0; 33.8; 10.0
6050000.0; 17.0; 0.0; 16.0; 6.0
6141338.0; 17.0; 6.0; 19.0; 15.0
6200000.0; 17.0; 0.0; 19.0; 7.0
6236933.0; 17.0; 6.0; 20.0; 13.0
6237120.0; 17.0; 1.0; 35.04; 7.0
6250000.0; 17.0; 0.0; 13.0; 3.0
6265800.0; 17.0; 1.0; 34.81; 15.0
6326160.0; 17.0; 6.0; 24.0; 5.0
6357768.0; 17.0; 6.0; 24.0; 6.0
6399000.0; 17.0; 0.0; 27.0; 6.0
6497400.0; 17.0; 6.0; 29.0; 14.0
6548620.0; 17.0; 1.0; 36.79; 10.0
6600000.0; 17.0; 1.0; 17.0; 3.0
6650000.0; 17.0; 1.0; 20.0; 3.0
6650000.0; 17.0; 0.0; 19.0; 6.0
6900000.0; 17.0; 1.0; 35.0; 1.0
6900000.0; 17.0; 0.0; 40.0; 1.0
6950000.0; 17.0; 0.0; 20.0; 4.0
6950000.0; 17.0; 0.0; 20.0; 3.0
7017780.0; 17.0; 6.0; 29.0; 6.0
7050120.0; 17.0; 6.0; 29.0; 8.0
7064820.0; 17.0; 6.0; 29.0; 13.0
7680024.0; 17.0; 1.0; 34.6; 3.0
7700000.0; 17.0; 1.0; 33.0; 4.0
7767405.0; 17.0; 6.0; 23.0; 17.0
7900000.0; 17.0; 1.0; 48.3; 7.0
8100000.0; 17.0; 1.0; 33.0; 6.0
8100000.0; 17.0; 0.0; 23.0; 16.0
8100000.0; 17.0; 0.0; 29.0; 2.0
8110926.0; 17.0; 6.0; 25.0; 37.0
8137000.0; 17.0; 1.0; 41.2; 9.0
8150000.0; 17.0; 0.0; 27.0; 20.0
8200000.0; 17.0; 1.0; 40.6; 2.0
8219240.0; 17.0; 6.0; 21.0; 14.0
8232626.0; 17.0; 6.0; 21.0; 16.0
8250000.0; 17.0; 0.0; 19.0; 3.0
8260000.0; 17.0; 0.0; 30.0; 1.0
8300000.0; 17.0; 0.0; 23.0; 15.0
8350000.0; 17.0; 1.0; 37.7; 10.0
8400000.0; 17.0; 0.0; 24.0; 3.0
8450000.0; 17.0; 0.0; 23.0; 3.0
8534309.0; 17.0; 1.0; 37.0; 7.0
8567400.0; 17.0; 2.0; 39.3; 14.0
8579190.0; 17.0; 2.0; 39.3; 13.0
8600000.0; 17.0; 0.0; 24.0; 6.0
8625120.0; 17.0; 1.0; 33.6; 25.0
8651376.0; 17.0; 1.0; 36.0; 10.0
8734352.0; 17.0; 2.0; 40.5; 7.0
8862630.0; 17.0; 2.0; 60.29; 15.0
8878600.0; 17.0; 1.0; 41.2; 6.0
8900000.0; 17.0; 0.0; 22.0; 7.0
9000000.0; 17.0; 0.0; 21.0; 3.0
9250000.0; 17.0; 1.0; 36.6; 20.0
9300000.0; 17.0; 1.0; 33.0; 9.0
9390720.0; 17.0; 1.0; 43.8; 5.0
9500000.0; 17.0; 1.0; 37.8; 2.0
9537011.0; 17.0; 1.0; 33.9; 2.0
9600000.0; 17.0; 1.0; 34.6; 6.0
9600000.0; 17.0; 1.0; 32.4; 2.0
9750000.0; 17.0; 1.0; 38.0; 8.0
9900000.0; 17.0; 2.0; 38.5; 1.0
10003950.0; 17.0; 3.0; 70.95; 16.0
10050060.0; 17.0; 1.0; 34.7; 20.0
10135683.0; 17.0; 1.0; 34.7; 29.0
10200000.0; 17.0; 1.0; 38.0; 12.0
10300000.0; 17.0; 1.0; 39.0; 16.0
10400000.0; 17.0; 0.0; 24.0; 16.0
10490000.0; 17.0; 3.0; 51.2; 7.0
10600000.0; 17.0; 1.0; 28.0; 5.0
10650000.0; 17.0; 1.0; 44.3; 4.0
10800000.0; 17.0; 1.0; 35.3; 21.0
10900000.0; 17.0; 2.0; 38.0; 7.0
10900000.0; 17.0; 2.0; 46.6; 1.0
10918497.0; 17.0; 1.0; 33.3; 12.0
11000000.0; 17.0; 1.0; 37.5; 3.0
11000000.0; 17.0; 1.0; 33.1; 3.0
11200000.0; 17.0; 1.0; 36.0; 5.0
11200000.0; 17.0; 1.0; 35.2; 2.0
11350000.0; 17.0; 1.0; 35.2; 3.0
11400000.0; 17.0; 3.0; 48.8; 8.0
11490000.0; 17.0; 1.0; 40.0; 13.0
11500000.0; 17.0; 1.0; 33.2; 8.0
11500000.0; 17.0; 1.0; 43.1; 14.0
11500000.0; 17.0; 2.0; 42.1; 16.0
11500000.0; 17.0; 2.0; 45.0; 2.0
11500000.0; 17.0; 3.0; 63.6; 1.0
11500000.0; 17.0; 0.0; 23.0; 17.0
11564280.0; 17.0; 1.0; 35.3; 6.0
11600000.0; 17.0; 2.0; 45.0; 10.0
11700000.0; 17.0; 2.0; 45.0; 3.0
11799999.0; 17.0; 1.0; 32.0; 11.0
11800000.0; 17.0; 1.0; 37.0; 7.0
11800000.0; 17.0; 1.0; 40.1; 10.0
11890000.0; 17.0; 1.0; 40.0; 2.0
11900000.0; 17.0; 2.0; 60.0; 9.0
11900000.0; 17.0; 0.0; 27.0; 12.0
11932985.0; 17.0; 4.0; 64.8; 2.0
11950000.0; 17.0; 1.0; 30.0; 11.0
11990000.0; 17.0; 1.0; 36.0; 5.0
11990000.0; 17.0; 2.0; 43.8; 1.0
11999000.0; 17.0; 0.0; 19.0; 16.0
12000000.0; 17.0; 1.0; 37.9; 5.0
12000000.0; 17.0; 1.0; 39.0; 4.0
12000000.0; 17.0; 2.0; 48.0; 10.0
12000000.0; 17.0; 2.0; 48.0; 10.0
12000000.0; 17.0; 2.0; 57.3; 3.0
12000000.0; 17.0; 1.0; 43.9; 21.0
12093000.0; 17.0; 0.0; 32.3; 7.0
12099000.0; 17.0; 0.0; 29.0; 6.0
12200000.0; 17.0; 2.0; 47.0; 10.0
12250000.0; 17.0; 2.0; 57.7; 13.0
12280000.0; 17.0; 0.0; 32.8; 7.0
12300000.0; 17.0; 2.0; 58.0; 14.0
12322500.0; 17.0; 3.0; 75.0; 2.0
12390000.0; 17.0; 0.0; 35.3; 6.0
12400000.0; 17.0; 1.0; 50.3; 4.0
12500000.0; 17.0; 1.0; 42.2; 11.0
12500000.0; 17.0; 1.0; 37.8; 17.0
12500000.0; 17.0; 2.0; 43.0; 1.0
12600000.0; 17.0; 1.0; 42.0; 14.0
12700000.0; 17.0; 2.0; 36.3; 22.0
12772900.0; 17.0; 2.0; 51.5; 6.0
12800000.0; 17.0; 1.0; 35.4; 4.0
12800000.0; 17.0; 2.0; 52.0; 17.0
12800000.0; 17.0; 2.0; 50.2; 16.0
13000000.0; 17.0; 1.0; 38.1; 3.0
13300000.0; 17.0; 1.0; 41.0; 18.0
13300000.0; 17.0; 2.0; 45.5; 5.0
13400000.0; 17.0; 2.0; 53.0; 9.0
13500000.0; 17.0; 1.0; 39.0; 11.0
13500000.0; 17.0; 1.0; 44.0; 4.0
13500000.0; 17.0; 2.0; 51.2; 16.0
13500000.0; 17.0; 3.0; 55.2; 4.0
13500000.0; 17.0; 3.0; 73.4; 1.0
13500000.0; 17.0; 0.0; 21.0; 16.0
13600000.0; 17.0; 1.0; 38.6; 16.0
13700000.0; 17.0; 1.0; 49.0; 3.0
13796265.0; 17.0; 4.0; 65.5; 9.0
13806217.0; 17.0; 4.0; 77.9; 12.0
13900000.0; 17.0; 0.0; 21.0; 18.0
13900000.0; 17.0; 0.0; 20.0; 15.0
13950000.0; 17.0; 2.0; 40.0; 5.0
14000000.0; 17.0; 2.0; 62.0; 14.0
14050000.0; 17.0; 2.0; 65.6; 25.0
14111608.0; 17.0; 4.0; 78.6; 11.0
14300000.0; 17.0; 2.0; 42.6; 5.0
14300000.0; 17.0; 3.0; 56.6; 9.0
14300000.0; 17.0; 3.0; 58.6; 8.0
14326650.0; 17.0; 1.0; 40.0; 6.0
14472000.0; 17.0; 2.0; 54.0; 6.0
14472000.0; 17.0; 0.0; 53.6; 6.0
14500000.0; 17.0; 6.0; 30.0; 2.0
14500000.0; 17.0; 1.0; 43.0; 12.0
14500000.0; 17.0; 1.0; 39.0; 16.0
14500000.0; 17.0; 2.0; 62.0; 14.0
14500000.0; 17.0; 3.0; 51.0; 1.0
14561750.0; 17.0; 3.0; 78.5; 10.0
14850000.0; 17.0; 1.0; 46.1; 17.0
14870000.0; 17.0; 1.0; 49.0; 5.0
15000000.0; 17.0; 2.0; 52.4; 2.0
15000000.0; 17.0; 3.0; 66.3; 1.0
15000000.0; 17.0; 4.0; 63.0; 6.0
15000000.0; 17.0; 0.0; 20.0; 22.0
15200000.0; 17.0; 1.0; 44.0; 24.0
15200000.0; 17.0; 2.0; 42.0; 8.0
15300000.0; 17.0; 2.0; 52.0; 2.0
15300000.0; 17.0; 3.0; 74.0; 1.0
15350000.0; 17.0; 1.0; 41.2; 14.0
15350000.0; 17.0; 3.0; 67.1; 12.0
15377000.0; 17.0; 0.0; 45.2; 7.0
15484667.0; 17.0; 6.0; 23.0; 2.0
15500000.0; 17.0; 1.0; 38.3; 10.0
15500000.0; 17.0; 2.0; 60.0; 2.0
15800000.0; 17.0; 2.0; 52.0; 2.0
15900000.0; 17.0; 1.0; 41.9; 14.0
15900000.0; 17.0; 1.0; 43.8; 9.0
15900000.0; 17.0; 1.0; 39.0; 8.0
15900000.0; 17.0; 2.0; 60.0; 2.0
15999000.0; 17.0; 3.0; 74.0; 5.0
16000000.0; 17.0; 1.0; 36.0; 4.0
16000000.0; 17.0; 2.0; 54.0; 4.0
16200000.0; 17.0; 1.0; 43.6; 14.0
16200000.0; 17.0; 1.0; 45.0; 14.0
16254820.0; 17.0; 4.0; 86.6; 9.0
16500000.0; 17.0; 3.0; 63.0; 2.0
16584750.0; 17.0; 2.0; 56.7; 6.0
16585000.0; 17.0; 0.0; 56.7; 6.0
16790000.0; 17.0; 2.0; 62.2; 15.0
16900000.0; 17.0; 2.0; 50.0; 18.0
16900000.0; 17.0; 2.0; 60.8; 8.0
16900000.0; 17.0; 2.0; 58.8; 14.0
16990000.0; 17.0; 0.0; 30.0; 14.0
17000000.0; 17.0; 0.0; 29.0; 12.0
17100000.0; 17.0; 2.0; 66.3; 4.0
17200000.0; 17.0; 1.0; 42.9; 3.0
17300000.0; 17.0; 2.0; 52.2; 2.0
17337320.0; 17.0; 4.0; 86.6; 6.0
17500000.0; 17.0; 2.0; 60.5; 5.0
17545160.0; 17.0; 4.0; 86.6; 7.0
17800000.0; 17.0; 2.0; 53.1; 6.0
17800000.0; 17.0; 2.0; 41.0; 11.0
17900000.0; 17.0; 1.0; 44.9; 13.0
17950000.0; 17.0; 2.0; 60.0; 10.0
18141000.0; 17.0; 0.0; 64.5; 6.0
18476668.0; 17.0; 5.0; 94.7; 4.0
18500000.0; 17.0; 1.0; 35.3; 5.0
18565735.0; 17.0; 5.0; 94.7; 5.0
18648091.0; 17.0; 5.0; 94.7; 6.0
18753818.0; 17.0; 5.0; 94.7; 4.0
18900000.0; 17.0; 2.0; 51.9; 11.0
18934626.0; 17.0; 5.0; 94.7; 6.0
18990000.0; 17.0; 1.0; 37.5; 5.0
19173330.0; 17.0; 4.0; 93.0; 7.0
19250000.0; 17.0; 3.0; 56.7; 2.0
19300000.0; 17.0; 2.0; 73.2; 16.0
19600000.0; 17.0; 3.0; 62.6; 9.0
19969740.0; 17.0; 2.0; 59.0; 7.0
19970000.0; 17.0; 3.0; 79.9; 5.0
19970000.0; 17.0; 0.0; 58.7; 7.0
20000000.0; 17.0; 2.0; 58.4; 2.0
20000000.0; 17.0; 2.0; 58.4; 2.0
20000000.0; 17.0; 2.0; 63.0; 13.0
20000000.0; 17.0; 3.0; 65.6; 1.0
20000000.0; 17.0; 3.0; 62.5; 6.0
20000000.0; 17.0; 3.0; 93.0; 2.0
20000000.0; 17.0; 0.0; 62.5; 6.0
20271104.0; 17.0; 1.0; 40.4; 2.0
20300000.0; 17.0; 3.0; 76.0; 6.0
20350000.0; 17.0; 2.0; 55.0; 6.0
20350000.0; 17.0; 0.0; 55.0; 6.0
20400000.0; 17.0; 2.0; 63.1; 6.0
20500000.0; 17.0; 0.0; 44.0; 12.0
20500000.0; 17.0; 0.0; 44.0; 12.0
20500000.0; 17.0; 2.0; 64.7; 5.0
20500000.0; 17.0; 3.0; 93.0; 10.0
20550000.0; 17.0; 2.0; 83.0; 7.0
20700000.0; 17.0; 2.0; 58.0; 14.0
20900000.0; 17.0; 2.0; 56.0; 5.0
21500000.0; 17.0; 3.0; 90.1; 15.0
21500000.0; 17.0; 3.0; 80.1; 2.0
21550000.0; 17.0; 2.0; 88.0; 6.0
22000000.0; 17.0; 3.0; 91.0; 13.0
22500000.0; 17.0; 2.0; 57.0; 27.0
22500000.0; 17.0; 4.0; 98.8; 2.0
22592000.0; 17.0; 0.0; 70.6; 6.0
22744800.0; 17.0; 2.0; 65.0; 6.0
22944000.0; 17.0; 0.0; 71.7; 6.0
23000000.0; 17.0; 1.0; 50.9; 3.0
23300000.0; 17.0; 4.0; 93.0; 5.0
23500000.0; 17.0; 3.0; 86.6; 1.0
23550000.0; 17.0; 3.0; 94.7; 5.0
24000000.0; 17.0; 3.0; 88.0; 3.0
24000000.0; 17.0; 4.0; 98.0; 4.0
24116400.0; 17.0; 2.0; 87.0; 6.0
24116400.0; 17.0; 0.0; 87.0; 6.0
24850000.0; 17.0; 2.0; 56.0; 6.0
25000000.0; 17.0; 2.0; 71.0; 5.0
25000000.0; 17.0; 3.0; 105.0; 14.0
25499000.0; 17.0; 2.0; 64.3; 5.0
25500000.0; 17.0; 3.0; 78.6; 8.0
25500000.0; 17.0; 4.0; 95.7; 4.0
25918000.0; 17.0; 0.0; 85.2; 7.0
26000000.0; 17.0; 2.0; 55.0; 23.0
26100000.0; 17.0; 1.0; 54.3; 9.0
26500000.0; 17.0; 0.0; 62.0; 1.0
26500000.0; 17.0; 0.0; 62.0; 1.0
26500000.0; 17.0; 3.0; 76.8; 2.0
26950000.0; 17.0; 4.0; 107.0; 21.0
27000000.0; 17.0; 4.0; 91.1; 1.0
27840000.0; 17.0; 3.0; 93.0; 6.0
27840000.0; 17.0; 0.0; 92.8; 6.0
28500000.0; 17.0; 2.0; 48.0; 12.0
